timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1520025214.834952,-0.013959,0.069835,1.824602,0.069557,0.044601,0.137106,-0.013925,-0.069778,-0.997465,-0.002799,-0.134324,-0.026216,-23.109678,-1.584669,-34.693466,,,,,,,
1520025214.844938,-0.013693,0.070958,1.825950,0.130309,0.034096,0.131766,-0.013658,-0.070898,-0.997390,-0.006194,-0.138025,-0.064698,-23.083870,-1.524041,-34.713356,,,,,,,
1520025214.854906,-0.013307,0.072741,1.827249,0.198494,0.054388,0.127686,-0.013272,-0.072677,-0.997267,-0.007389,-0.145600,-0.090456,-23.073355,-1.533003,-34.719952,,,,,,,
1520025214.864890,-0.012616,0.075086,1.828645,0.245073,0.089679,0.140315,-0.012580,-0.075016,-0.997103,-0.008080,-0.143261,-0.090620,-23.058697,-1.566222,-34.728207,,,,,,,
1520025214.884874,-0.010330,0.079634,1.831862,0.208369,0.121739,0.167454,-0.010297,-0.079550,-0.996778,-0.004291,-0.121821,-0.202700,-23.033281,-1.616895,-34.742744,,,,,,,
1520025214.874891,-0.011493,0.077475,1.830186,0.237343,0.133334,0.155195,-0.011458,-0.077398,-0.996934,-0.003129,-0.123972,-0.202544,-23.033281,-1.616895,-34.742744,,,,,,,
1520025214.894858,-0.009488,0.081385,1.833534,0.168047,0.091851,0.161345,-0.009457,-0.081295,-0.996645,0.010967,-0.092014,-0.254621,-23.033281,-1.616895,-34.742744,,,,,,,
1520025214.904842,-0.008768,0.082962,1.835003,0.156744,0.080955,0.140861,-0.008738,-0.082867,-0.996522,0.038233,-0.053943,-0.351012,-22.919237,-1.727417,-34.812778,,,,,,,
1520025214.914812,-0.008266,0.084506,1.836379,0.160013,0.058636,0.136608,-0.008237,-0.084405,-0.996397,0.037732,-0.052405,-0.351137,-22.919237,-1.727417,-34.812778,,,,,,,
1520025214.924796,-0.007940,0.086499,1.837830,0.218363,0.038751,0.145070,-0.007911,-0.086391,-0.996230,0.037406,-0.050419,-0.351304,-22.919237,-1.727417,-34.812778,,,,,,,
1520025214.934794,-0.007851,0.089316,1.839318,0.303472,0.018840,0.145476,-0.007820,-0.089197,-0.995983,0.046654,0.011667,-0.381702,-22.860273,-1.809892,-34.847343,,,,,,,
1520025214.944780,-0.007955,0.092864,1.840653,0.374129,-0.009882,0.123213,-0.007920,-0.092730,-0.995660,0.038423,0.031680,-0.376975,-22.855314,-1.875077,-34.847149,,,,,,,
1520025214.954764,-0.008617,0.097315,1.841606,0.472875,-0.073805,0.078984,-0.008576,-0.097161,-0.995232,0.017853,0.027352,-0.345543,-22.857178,-1.969323,-34.840729,,,,,,,
1520025214.964745,-0.009820,0.102843,1.842008,0.581512,-0.128352,0.018954,-0.009768,-0.102662,-0.994668,-0.072965,-0.100433,-0.197959,-22.878944,-2.103763,-34.818573,,,,,,,
1520025214.974713,-0.011075,0.109283,1.841764,0.661572,-0.121542,-0.047860,-0.011009,-0.109066,-0.993974,-0.071724,-0.094029,-0.198653,-22.878944,-2.103763,-34.818573,,,,,,,
1520025214.984697,-0.011656,0.115883,1.841001,0.648647,-0.043648,-0.092723,-0.011578,-0.115624,-0.993226,-0.075946,-0.151145,-0.123336,-22.963959,-2.519124,-34.734932,,,,,,,
1520025215.004662,-0.010310,0.124305,1.839900,0.221285,0.115409,-0.001889,-0.010230,-0.123985,-0.992231,0.020072,-0.141716,-0.080614,-22.984915,-2.767107,-34.702187,,,,,,,
1520025215.014646,-0.009077,0.124245,1.841027,-0.077627,0.139894,0.156009,-0.009007,-0.123926,-0.992251,0.084401,-0.089621,-0.127790,-22.984915,-2.767107,-34.702187,,,,,,,
1520025214.994675,-0.011326,0.121345,1.840142,0.498482,0.041954,-0.084556,-0.011242,-0.121047,-0.992583,0.021084,-0.144654,-0.080262,-22.984915,-2.767107,-34.702187,,,,,,,
1520025215.024650,-0.008191,0.121846,1.844145,-0.277556,0.118634,0.365696,-0.008130,-0.121545,-0.992553,0.108716,0.099969,-0.241197,-22.895092,-3.058825,-34.737061,,,,,,,
1520025215.034634,-0.007829,0.118876,1.849147,-0.278823,0.091083,0.537310,-0.007774,-0.118596,-0.992912,0.108359,0.097020,-0.240837,-22.895092,-3.058825,-34.737061,,,,,,,
1520025215.044618,-0.007577,0.117369,1.855097,-0.091752,0.098772,0.601435,-0.007525,-0.117100,-0.993092,0.048877,0.174274,-0.225155,-22.840738,-2.689146,-34.803364,,,,,,,
1520025215.064585,-0.006732,0.121521,1.865427,0.382220,0.105187,0.415784,-0.006682,-0.121222,-0.992603,-0.117097,0.248282,-0.103939,-22.822939,-2.503087,-34.828911,,,,,,,
1520025215.054600,-0.007217,0.118265,1.860841,0.157157,0.104142,0.551482,-0.007166,-0.117990,-0.992989,-0.116613,0.245050,-0.103553,-22.822939,-2.503087,-34.828911,,,,,,,
1520025215.074569,-0.005775,0.126603,1.868351,0.547316,0.144884,0.246039,-0.005728,-0.126265,-0.991980,-0.167199,0.242507,-0.016672,-22.775734,-2.417201,-34.865856,,,,,,,
1520025215.084554,-0.004083,0.132598,1.869538,0.608260,0.199066,0.070206,-0.004047,-0.132209,-0.991214,-0.158230,0.209526,0.134265,-22.736834,-2.529744,-34.883259,,,,,,,
,,,,,,,,,,,,,,,,44.564519,-123.273236,70.048285,1.320000,75.937500,1520025214.987074,
1520025215.094530,-0.001446,0.138190,1.868867,0.533207,0.271838,-0.115471,-0.001432,-0.137750,-0.990466,-0.160846,0.215067,0.133517,-22.736834,-2.529744,-34.883259,,,,,,,
1520025215.104514,0.002133,0.142124,1.866447,0.338476,0.341416,-0.275554,0.002112,-0.141646,-0.989915,-0.104910,0.178557,0.163636,-22.584572,-2.923731,-34.951305,,,,,,,
1520025215.114504,0.006277,0.143333,1.863130,0.045985,0.371677,-0.335078,0.006213,-0.142843,-0.989726,0.034971,0.093099,0.090403,-22.463980,-3.115332,-35.012417,,,,,,,
1520025215.124470,0.010019,0.141567,1.860145,-0.247737,0.312180,-0.278501,0.009919,-0.141094,-0.989946,0.117355,0.087856,0.034807,-22.324862,-3.231599,-35.090771,,,,,,,
1520025215.134454,0.012413,0.136978,1.858259,-0.526744,0.174985,-0.161097,0.012297,-0.136550,-0.990557,0.114977,0.083312,0.035418,-22.324862,-3.231599,-35.090771,,,,,,,
1520025215.144425,0.012829,0.130002,1.857831,-0.747851,-0.010456,-0.012901,0.012721,-0.129636,-0.991480,0.114553,0.076398,0.036341,-22.324862,-3.231599,-35.090771,,,,,,,
1520025215.154436,0.011587,0.121594,1.859219,-0.866546,-0.134631,0.176694,0.011501,-0.121294,-0.992550,0.145848,0.034411,0.000607,-22.103342,-2.883889,-35.260887,,,,,,,
1520025215.164420,0.009348,0.112751,1.862499,-0.891475,-0.197097,0.360615,0.009288,-0.112513,-0.993607,0.148060,0.025629,0.001664,-22.103342,-2.883889,-35.260887,,,,,,,
1520025215.174407,0.006897,0.104177,1.867182,-0.845007,-0.190088,0.486225,0.006860,-0.103989,-0.994555,0.108206,0.024444,0.022631,-22.217382,-2.175579,-35.240032,,,,,,,
1520025215.184374,0.004958,0.096609,1.872475,-0.726617,-0.122424,0.526855,0.004935,-0.096458,-0.995325,0.009454,0.092186,0.054773,-22.294884,-1.770156,-35.213768,,,,,,,
1520025215.194358,0.003802,0.090630,1.877497,-0.557636,-0.053544,0.484141,0.003786,-0.090506,-0.995889,0.010603,0.086233,0.055337,-22.352711,-1.386062,-35.194321,,,,,,,
1520025215.204360,0.002934,0.086307,1.881617,-0.396004,-0.059686,0.381426,0.002923,-0.086200,-0.996274,-0.021005,0.101047,0.057812,-22.382986,-1.063624,-35.186295,,,,,,,
1520025215.214342,0.001470,0.083165,1.884508,-0.294601,-0.145832,0.256152,0.001465,-0.083069,-0.996543,-0.060669,0.076752,0.108786,-22.404547,-0.819491,-35.179104,,,,,,,
1520025215.224326,-0.001006,0.080682,1.886168,-0.238005,-0.260673,0.136424,-0.001003,-0.080595,-0.996746,-0.058202,0.074278,0.108990,-22.449543,-0.644299,-35.154057,,,,,,,
1520025215.234311,-0.004247,0.078437,1.886756,-0.221154,-0.332949,0.036336,-0.004234,-0.078356,-0.996916,-0.050866,0.032794,0.225936,-22.532701,-0.519896,-35.102875,,,,,,,
1520025215.254275,-0.010425,0.074961,1.885751,-0.127182,-0.276966,-0.087719,-0.010395,-0.074890,-0.997138,-0.042308,0.002533,0.269385,-22.645000,-0.427842,-35.031780,,,,,,,
1520025215.244291,-0.007582,0.076427,1.886534,-0.192026,-0.332737,-0.037795,-0.007560,-0.076353,-0.997052,-0.045144,0.003996,0.269300,-22.645000,-0.427842,-35.031780,,,,,,,
1520025215.264263,-0.012502,0.074315,1.884589,-0.045586,-0.195512,-0.123430,-0.012467,-0.074247,-0.997162,-0.037368,-0.016436,0.294037,-22.863312,-0.328264,-34.890778,,,,,,,
1520025215.274246,-0.013953,0.074496,1.883106,0.033832,-0.144799,-0.157109,-0.013914,-0.074427,-0.997129,-0.005404,-0.035925,0.318907,-22.938362,-0.331666,-34.841450,,,,,,,
1520025215.284230,-0.015072,0.075281,1.881253,0.087821,-0.120748,-0.196625,-0.015029,-0.075209,-0.997055,-0.004289,-0.035142,0.318832,-22.992226,-0.371283,-34.805527,,,,,,,
1520025215.294215,-0.016070,0.076487,1.878961,0.124870,-0.118017,-0.240750,-0.016022,-0.076412,-0.996948,0.009705,-0.046681,0.333022,-23.035221,-0.440434,-34.776279,,,,,,,
1520025215.304199,-0.017117,0.077920,1.876336,0.142475,-0.126824,-0.270314,-0.017065,-0.077841,-0.996820,0.043111,-0.074137,0.347345,-23.074841,-0.534232,-34.748688,,,,,,,
1520025215.314183,-0.018229,0.079505,1.873546,0.157638,-0.136499,-0.283928,-0.018170,-0.079422,-0.996675,0.044217,-0.072556,0.347200,-23.116690,-0.643485,-34.719009,,,,,,,
1520025215.324163,-0.019510,0.081169,1.870755,0.161825,-0.154479,-0.280690,-0.019445,-0.081080,-0.996518,0.072667,-0.087484,0.347638,-23.160904,-0.761784,-34.687134,,,,,,,
1520025215.334150,-0.021003,0.082772,1.868102,0.150825,-0.175499,-0.262799,-0.020930,-0.082677,-0.996357,0.121211,-0.113871,0.350010,-23.210777,-0.882845,-34.650909,,,,,,,
1520025215.344134,-0.022587,0.084093,1.865803,0.116989,-0.175052,-0.219676,-0.022506,-0.083994,-0.996212,0.122786,-0.112554,0.349865,-23.267490,-0.998692,-34.609699,,,,,,,
1520025215.354117,-0.023863,0.084809,1.864096,0.050791,-0.129857,-0.153578,-0.023775,-0.084707,-0.996122,0.141054,-0.128916,0.343595,-23.326471,-1.096696,-34.567009,,,,,,,
1520025215.364102,-0.024698,0.084785,1.863151,-0.026316,-0.079217,-0.073800,-0.024607,-0.084684,-0.996104,0.163385,-0.141833,0.265666,-23.373596,-1.160121,-34.533085,,,,,,,
1520025215.374086,-0.025041,0.083711,1.863140,-0.136858,-0.022019,0.028859,-0.024951,-0.083613,-0.996186,0.163730,-0.142904,0.265748,-23.404072,-1.180530,-34.511749,,,,,,,
1520025215.384069,-0.025283,0.081448,1.864143,-0.252710,-0.016826,0.130252,-0.025197,-0.081358,-0.996366,0.151173,-0.149889,0.187376,-23.415964,-1.143081,-34.504940,,,,,,,
1520025215.394053,-0.025586,0.078096,1.865968,-0.354273,-0.016128,0.208430,-0.025505,-0.078016,-0.996626,0.134941,-0.098024,-0.019411,-23.422626,-1.041189,-34.503643,,,,,,,
1520025215.404037,-0.025999,0.074068,1.868365,-0.406384,-0.027284,0.260802,-0.025925,-0.074000,-0.996921,0.135361,-0.102040,-0.019116,-23.429882,-0.882543,-34.503139,,,,,,,
1520025215.414021,-0.026795,0.070212,1.871039,-0.362078,-0.071474,0.279629,-0.026726,-0.070154,-0.997178,0.105919,-0.079245,-0.121062,-23.439816,-0.687307,-34.500835,,,,,,,
1520025215.424006,-0.027990,0.067407,1.873670,-0.237303,-0.111621,0.264704,-0.027923,-0.067356,-0.997338,0.012237,-0.058727,-0.246558,-23.462248,-0.491856,-34.488922,,,,,,,
1520025215.433990,-0.029490,0.066211,1.875854,-0.072243,-0.140567,0.203594,-0.029421,-0.066162,-0.997375,0.013735,-0.059921,-0.246521,-23.498320,-0.334272,-34.466248,,,,,,,
1520025215.443974,-0.031139,0.066725,1.877140,0.094745,-0.160510,0.098814,-0.031064,-0.066675,-0.997291,-0.025561,-0.051001,-0.268654,-23.545620,-0.243183,-34.434711,,,,,,,
1520025215.453956,-0.032733,0.068588,1.877277,0.215254,-0.157457,-0.022742,-0.032650,-0.068534,-0.997114,-0.054081,-0.053780,-0.257418,-23.599712,-0.232335,-34.397739,,,,,,,
1520025215.463940,-0.034012,0.071240,1.876292,0.272781,-0.126867,-0.133631,-0.033919,-0.071180,-0.996887,-0.052812,-0.051135,-0.257645,-23.654213,-0.294706,-34.359806,,,,,,,
1520025215.473908,-0.034960,0.074084,1.874423,0.276492,-0.104523,-0.213501,-0.034857,-0.074017,-0.996648,-0.013727,-0.075810,-0.249889,-23.700140,-0.409931,-34.326962,,,,,,,
1520025215.483909,-0.035835,0.076698,1.872133,0.241938,-0.106035,-0.241845,-0.035722,-0.076623,-0.996420,0.022263,-0.083579,-0.272623,-23.736380,-0.551779,-34.299923,,,,,,,
1520025215.493893,-0.036950,0.078936,1.869957,0.209515,-0.137633,-0.216891,-0.036827,-0.078854,-0.996206,0.048698,-0.077915,-0.301402,-23.770800,-0.695002,-34.273472,,,,,,,
1520025215.503855,-0.038626,0.081140,1.868139,0.218378,-0.198688,-0.181664,-0.038489,-0.081051,-0.995967,0.053778,-0.058796,-0.313756,-23.813112,-0.822416,-34.241261,,,,,,,
1520025215.513860,-0.041050,0.083779,1.866498,0.274648,-0.278020,-0.176557,-0.040894,-0.083681,-0.995653,0.029923,-0.059996,-0.302473,-23.873749,-0.940602,-34.195972,,,,,,,
1520025215.523844,-0.044304,0.087206,1.864498,0.356538,-0.365437,-0.229664,-0.044121,-0.087095,-0.995222,-0.035530,-0.108538,-0.249849,-23.873749,-0.940602,-34.195972,,,,,,,
1520025215.533818,-0.047805,0.091324,1.861900,0.412089,-0.367160,-0.294798,-0.047587,-0.091197,-0.994695,-0.102803,-0.159841,-0.160822,-24.073708,-1.235182,-34.046082,,,,,,,
1520025215.543813,-0.050453,0.095613,1.858715,0.407933,-0.262882,-0.352249,-0.050201,-0.095468,-0.994166,-0.137406,-0.197364,-0.085226,-24.196907,-1.437957,-33.950657,,,,,,,
1520025215.553797,-0.051339,0.099088,1.855173,0.290272,-0.072530,-0.372088,-0.051065,-0.098926,-0.993784,-0.124747,-0.195538,-0.063284,-24.291563,-1.659862,-33.872849,,,,,,,
1520025215.563755,-0.050204,0.100367,1.851749,0.041667,0.127724,-0.334514,-0.049931,-0.100198,-0.993714,-0.073742,-0.134680,-0.104904,-24.326719,-1.861184,-33.837132,,,,,,,
1520025215.573763,-0.047520,0.098850,1.848950,-0.228192,0.273411,-0.245174,-0.047270,-0.098689,-0.993995,-0.013383,-0.045614,-0.214318,-24.293175,-1.982824,-33.854321,,,,,,,
1520025215.583747,-0.044070,0.095406,1.847411,-0.377886,0.339526,-0.099470,-0.043855,-0.095261,-0.994486,0.014955,0.072511,-0.330877,-24.206272,-1.992548,-33.915939,,,,,,,
1520025215.593707,-0.040701,0.091728,1.847269,-0.348524,0.330626,0.030069,-0.040519,-0.091599,-0.994971,-0.049096,0.261353,-0.406808,-24.091480,-1.906475,-34.002510,,,,,,,
1520025215.603715,-0.037598,0.089748,1.847653,-0.131626,0.311177,0.038150,-0.037438,-0.089627,-0.995272,-0.052177,0.259381,-0.406508,-24.091480,-1.906475,-34.002510,,,,,,,
1520025215.613699,-0.034831,0.091157,1.847085,0.241504,0.256301,-0.106759,-0.034680,-0.091030,-0.995244,-0.107258,0.301922,-0.361842,-23.870983,-1.702792,-34.168430,,,,,,,
1520025215.623661,-0.032622,0.096596,1.844398,0.621860,0.173711,-0.348639,-0.032464,-0.096446,-0.994809,-0.156134,0.301615,-0.259449,-23.870983,-1.702792,-34.168430,,,,,,,
1520025215.633667,-0.031036,0.104396,1.839426,0.791168,0.087585,-0.571882,-0.030862,-0.104207,-0.994077,-0.176428,0.248189,-0.122516,-23.704622,-2.015861,-34.267071,,,,,,,
1520025215.643651,-0.030230,0.112157,1.832770,0.728076,-0.019450,-0.719316,-0.030035,-0.111922,-0.993263,-0.173716,0.174849,-0.012657,-23.655888,-2.400619,-34.275951,,,,,,,
1520025215.653635,-0.030331,0.118022,1.825143,0.499603,-0.123857,-0.789703,-0.030116,-0.117748,-0.992587,-0.152639,0.137020,0.064425,-23.635012,-2.821500,-34.258289,,,,,,,
1520025215.663619,-0.030905,0.121192,1.817134,0.223254,-0.148158,-0.805327,-0.030673,-0.120895,-0.992191,-0.127896,0.116760,0.134052,-23.645151,-3.197592,-34.218227,,,,,,,
1520025215.673603,-0.030522,0.121713,1.809373,-0.031960,-0.015677,-0.757342,-0.030292,-0.121413,-0.992140,-0.114835,0.077315,0.164778,-23.645151,-3.197592,-34.218227,,,,,,,
1520025215.683587,-0.028411,0.120169,1.802478,-0.215966,0.177142,-0.650385,-0.028202,-0.119880,-0.992388,-0.092174,0.053519,0.145723,-23.661953,-3.680276,-34.158051,,,,,,,
1520025215.693568,-0.024850,0.117503,1.796874,-0.294102,0.319671,-0.517121,-0.024676,-0.117233,-0.992798,-0.064924,0.064896,0.080597,-23.592867,-3.781184,-34.194798,,,,,,,
1520025215.703552,-0.020781,0.114562,1.792400,-0.305643,0.360141,-0.417002,-0.020643,-0.114312,-0.993230,-0.043276,0.105157,0.020025,-23.472836,-3.814134,-34.273651,,,,,,,
1520025215.713538,-0.017122,0.111688,1.788504,-0.291586,0.303425,-0.375276,-0.017014,-0.111456,-0.993624,-0.023818,0.137213,-0.014830,-23.334280,-3.812156,-34.368351,,,,,,,
1520025215.723523,-0.014552,0.108974,1.784697,-0.274556,0.183587,-0.377346,-0.014465,-0.108758,-0.993963,-0.001755,0.160867,-0.011194,-23.208982,-3.799551,-34.454487,,,,,,,
1520025215.733507,-0.013149,0.106358,1.780752,-0.263631,0.073102,-0.393370,-0.013074,-0.106157,-0.994263,0.016889,0.171556,0.018311,-23.120617,-3.790546,-34.514835,,,,,,,
1520025215.743489,-0.012551,0.103916,1.776714,-0.244377,0.002011,-0.399569,-0.012483,-0.103729,-0.994527,0.036455,0.167450,0.062612,-23.072086,-3.788063,-34.547569,,,,,,,
1520025215.753474,-0.012427,0.101774,1.772712,-0.210454,-0.034946,-0.393708,-0.012362,-0.101599,-0.994749,0.060687,0.155447,0.105741,-23.050987,-3.793801,-34.561016,,,,,,,
1520025215.763458,-0.012514,0.100105,1.768886,-0.157654,-0.051518,-0.373607,-0.012451,-0.099938,-0.994916,0.089005,0.148843,0.145779,-23.045837,-3.809197,-34.562756,,,,,,,
1520025215.773423,-0.012732,0.098964,1.765349,-0.106125,-0.058414,-0.342846,-0.012669,-0.098803,-0.995026,0.118290,0.136446,0.185456,-23.047722,-3.837129,-34.558414,,,,,,,
1520025215.783404,-0.013024,0.098248,1.762172,-0.067485,-0.059964,-0.305904,-0.012961,-0.098090,-0.995093,0.147757,0.121451,0.268622,-23.053858,-3.876958,-34.549877,,,,,,,
1520025215.793388,-0.013444,0.097768,1.759292,-0.047763,-0.074448,-0.281056,-0.013380,-0.097612,-0.995135,0.148176,0.120973,0.268664,-23.053858,-3.876958,-34.549877,,,,,,,
1520025215.803393,-0.013891,0.097344,1.756654,-0.047203,-0.065639,-0.255434,-0.013825,-0.097190,-0.995170,0.158478,0.118003,0.304588,-23.075424,-3.971560,-34.524723,,,,,,,
1520025215.813371,-0.014221,0.096801,1.754301,-0.061596,-0.054713,-0.226875,-0.014154,-0.096649,-0.995218,0.166131,0.071930,0.346246,-23.089258,-4.016166,-34.510311,,,,,,,
1520025215.823355,-0.014478,0.096180,1.752203,-0.066352,-0.039556,-0.201335,-0.014410,-0.096032,-0.995274,0.166388,0.071313,0.346302,-23.089258,-4.016166,-34.510311,,,,,,,
1520025215.833346,-0.014503,0.095589,1.750481,-0.059720,-0.013557,-0.159575,-0.014436,-0.095444,-0.995330,0.168367,0.043915,0.358047,-23.106476,-4.075770,-34.491791,,,,,,,
1520025215.843309,-0.014492,0.095204,1.749279,-0.034179,-0.008568,-0.105791,-0.014425,-0.095061,-0.995367,0.164526,-0.010042,0.364187,-23.106056,-4.093953,-34.489918,,,,,,,
1520025215.853293,-0.014440,0.095103,1.748494,-0.005089,-0.001674,-0.070069,-0.014374,-0.094959,-0.995377,0.164475,-0.010143,0.364198,-23.104738,-4.107582,-34.489185,,,,,,,
1520025215.863297,-0.014254,0.094974,1.748194,-0.021069,0.021249,-0.014853,-0.014189,-0.094831,-0.995392,0.153823,-0.053179,0.371476,-23.104738,-4.107582,-34.489185,,,,,,,
1520025215.873277,-0.014089,0.094443,1.748460,-0.064711,0.018631,0.039819,-0.014026,-0.094303,-0.995445,0.118274,-0.120785,0.329292,-23.095673,-4.123969,-34.493298,,,,,,,
1520025215.883261,-0.013873,0.093531,1.749195,-0.098607,0.033969,0.086170,-0.013812,-0.093394,-0.995533,0.110888,-0.135533,0.287541,-23.090231,-4.099518,-34.499859,,,,,,,
1520025215.893248,-0.013503,0.092372,1.750447,-0.118821,0.051562,0.140233,-0.013445,-0.092241,-0.995646,0.110521,-0.136687,0.287653,-23.090231,-4.099518,-34.499859,,,,,,,
1520025215.903216,-0.013181,0.091121,1.752263,-0.124214,0.046965,0.197714,-0.013126,-0.090995,-0.995765,0.113849,-0.146508,0.189780,-23.071701,-3.982667,-34.525932,,,,,,,
1520025215.913200,-0.012919,0.089793,1.754676,-0.130709,0.050877,0.257325,-0.012867,-0.089673,-0.995888,0.113590,-0.147830,0.189904,-23.071701,-3.982667,-34.525932,,,,,,,
1520025215.923201,-0.012552,0.088431,1.757688,-0.133990,0.067514,0.315953,-0.012502,-0.088315,-0.996014,0.096731,-0.162448,0.152310,-23.054771,-3.797598,-34.558079,,,,,,,
1520025215.933183,-0.012122,0.087141,1.761262,-0.118084,0.077818,0.372776,-0.012076,-0.087031,-0.996132,0.057394,-0.168828,0.038750,-23.044092,-3.682292,-34.577675,,,,,,,
1520025215.943167,-0.011562,0.086369,1.765366,-0.054100,0.096618,0.419806,-0.011519,-0.086261,-0.996206,0.056837,-0.169598,0.038824,-23.044092,-3.682292,-34.577675,,,,,,,
1520025215.953152,-0.010954,0.086528,1.769658,0.044694,0.096995,0.427961,-0.010913,-0.086420,-0.996199,0.051471,-0.154578,-0.018922,-23.013973,-3.437423,-34.622913,,,,,,,
1520025215.973099,-0.010651,0.089653,1.777995,0.217412,0.028299,0.409564,-0.010608,-0.089533,-0.995927,0.040286,-0.139944,-0.103148,-22.994574,-3.346286,-34.644722,,,,,,,
1520025215.963115,-0.010620,0.087690,1.773861,0.144942,0.057875,0.415801,-0.010579,-0.087578,-0.996101,0.040257,-0.141899,-0.102974,-22.994574,-3.346286,-34.644722,,,,,,,
1520025215.983104,-0.010798,0.092235,1.782159,0.277955,0.024291,0.414898,-0.010752,-0.092104,-0.995691,0.033548,-0.145917,-0.111380,-22.986008,-3.267533,-34.657921,,,,,,,
1520025215.993082,-0.010818,0.095379,1.786532,0.331744,0.044901,0.439356,-0.010769,-0.095235,-0.995397,0.030438,-0.131175,-0.131404,-22.991440,-3.263891,-34.654659,,,,,,,
1520025216.003066,-0.010570,0.098916,1.791139,0.364327,0.079197,0.460266,-0.010519,-0.098755,-0.995056,0.030859,-0.118729,-0.146179,-22.991440,-3.263891,-34.654659,,,,,,,
1520025216.013055,-0.010074,0.102458,1.795804,0.356907,0.099316,0.459108,-0.010021,-0.102278,-0.994705,0.033306,-0.103196,-0.163696,-22.982948,-3.294880,-34.657364,,,,,,,
1520025216.023018,-0.009633,0.105710,1.800253,0.319159,0.085065,0.430682,-0.009579,-0.105514,-0.994372,0.043209,-0.083177,-0.187803,-22.964699,-3.313496,-34.667679,,,,,,,
1520025216.033002,-0.009344,0.108482,1.804319,0.273047,0.066452,0.394633,-0.009289,-0.108269,-0.994078,0.042920,-0.080421,-0.188096,-22.964699,-3.313496,-34.667679,,,,,,,
1520025216.043007,-0.009304,0.111260,1.808155,0.289353,0.040816,0.376743,-0.009247,-0.111031,-0.993774,0.032944,-0.084754,-0.215989,-22.936255,-3.332253,-34.684711,,,,,,,
1520025216.052991,-0.009235,0.114417,1.811965,0.330882,0.055765,0.375378,-0.009174,-0.114168,-0.993419,0.023075,-0.078932,-0.213307,-22.932917,-3.343014,-34.685886,,,,,,,
