sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.3183;0.871;9.8417;-0.4579;1.0443;9.7401;0.6554;-0.4365;0.0172;0.0048;0.0096;-0.0234;749.0;115.35;20.43;-86.35;284.96;-6.11;2.69;8.0;993.97;62.416;44.567577;-123.2747;124.4;NaN;;3.28;6.068;254.9;12 / 21;40019;2018-03-07 17:31:56:476
-0.5192;0.6126;9.3512;-0.6966;0.4116;9.7732;0.1987;-0.0582;-0.0689;-0.0199;-0.02;-1.3158;725.0;71.58;10.26;-50.12;281.05;-3.8;2.97;8.0;993.97;62.416;44.567577;-123.2747;124.4;NaN;;3.28;6.068;254.9;12 / 21;40522;2018-03-07 17:31:56:979
-1.5242;-0.1507;9.856;-1.02;0.149;9.7523;-0.9929;-0.3277;-0.002;0.0056;-0.0084;-0.5927;624.0;79.41;6.28;-9.39;274.66;-1.11;5.86;8.0;993.99;62.416;44.567577;-123.2747;124.4;NaN;;3.28;6.068;254.9;12 / 21;41020;2018-03-07 17:31:57:477
-2.9623;0.7155;10.0714;-0.9992;0.3913;9.7478;-1.9359;0.2738;-0.123;-0.03;-0.0493;1.5529;736.0;79.51;7.95;-10.5;276.1;-1.2;6.17;8.0;994.01;62.416;44.567577;-123.2747;124.4;NaN;;3.28;6.068;254.9;12 / 21;41520;2018-03-07 17:31:57:977
0.3015;1.3687;9.5856;-0.4764;1.0115;9.7427;0.9936;-0.2189;-0.1777;-0.0192;0.0413;2.1888;746.0;83.44;16.98;-74.62;287.55;-5.92;2.8;8.0;994.02;62.416;44.567577;-123.2747;124.4;NaN;;3.28;6.068;254.9;12 / 21;42023;2018-03-07 17:31:58:480
0.0215;1.0528;9.8752;-0.1084;1.0995;9.7442;0.1145;-0.0461;0.0151;-3.0E-4;-8.0E-4;-4.0E-4;747.0;142.12;25.61;-57.84;282.97;-6.45;0.67;8.0;994.02;62.416;44.567577;-123.2747;124.4;NaN;;3.28;6.068;254.9;12 / 21;42519;2018-03-07 17:31:58:976
0.0479;1.072;9.8728;-0.0253;1.0693;9.7481;0.073;-0.0235;-0.0011;1.0E-4;0.0;4.0E-4;745.0;144.59;21.86;-54.81;280.9;-6.26;0.15;8.0;994.0;62.416;44.567577;-123.2747;124.4;NaN;;3.28;6.068;254.9;12 / 21;43020;2018-03-07 17:31:59:477
-0.1029;1.1198;9.6455;0.0191;1.0507;9.7502;0.0094;-7.0E-4;0.037;-1.0E-4;-0.0014;4.0E-4;746.0;141.42;21.8;-57.97;281.28;-6.19;-0.02;8.0;993.99;62.416;44.567577;-123.2747;124.4;NaN;;3.28;6.068;254.9;12 / 21;43519;2018-03-07 17:31:59:976
0.0215;1.0457;9.8752;0.0307;1.0452;9.7507;-0.0031;-0.0069;0.0024;-7.0E-4;-2.0E-4;6.0E-4;745.0;145.99;22.24;-62.77;281.05;-6.12;-0.18;8.0;994.0;62.416;44.567577;-123.2747;124.4;NaN;;3.28;6.068;254.9;12 / 21;44019;2018-03-07 17:32:00:476
0.0311;1.06;9.8776;0.0338;1.0438;9.7509;0.0065;0.0053;0.0027;-3.0E-4;-4.0E-4;4.0E-4;744.0;146.15;22.42;-63.58;281.07;-6.1;-0.22;8.0;993.98;62.416;44.567577;-123.2747;124.4;NaN;;3.28;6.068;254.9;12 / 21;44520;2018-03-07 17:32:00:977
0.0215;1.0528;9.8776;0.0352;1.0429;9.751;0.0027;0.0039;0.0026;0.0011;6.0E-4;4.0E-4;744.0;147.13;21.65;-65.85;281.08;-6.1;-0.21;8.0;994.0;62.416;44.567577;-123.2747;124.4;NaN;;3.28;6.068;254.9;12 / 21;45019;2018-03-07 17:32:01:476
-0.0335;1.0576;9.8752;-0.0232;1.0374;9.7516;-0.0036;0.0079;0.0053;-0.0013;-0.002;0.0;744.0;149.3;19.34;-63.11;279.76;-6.07;0.13;8.0;994.01;62.416;44.567577;-123.2747;124.4;NaN;;3.28;6.068;254.9;12 / 21;45520;2018-03-07 17:32:01:977
-0.0311;1.0624;9.8776;-0.0251;1.0411;9.7512;-0.0176;0.0039;0.004;1.0E-4;0.0;-2.0E-4;743.0;150.69;18.42;-62.8;279.27;-6.09;0.13;8.0;994.0;62.416;44.567577;-123.2747;124.4;NaN;;3.28;6.068;254.9;12 / 21;46019;2018-03-07 17:32:02:476
-0.0407;1.0576;9.8871;-0.027;1.0411;9.7512;-0.0117;0.0022;0.0092;1.0E-4;-2.0E-4;2.0E-4;742.0;150.27;18.52;-62.65;279.7;-6.09;0.14;8.0;994.0;62.416;44.567577;-123.2747;124.4;NaN;;3.28;6.068;254.9;12 / 21;46520;2018-03-07 17:32:02:977
-0.0239;1.0552;9.8895;-0.0286;1.0413;9.7512;-0.0061;0.0058;0.0085;-1.0E-4;-8.0E-4;4.0E-4;742.0;148.95;18.92;-64.37;279.81;-6.1;0.17;8.0;994.0;62.416;44.567577;-123.2747;124.4;NaN;;3.28;6.068;254.9;12 / 21;47019;2018-03-07 17:32:03:476
-0.0311;1.06;9.88;-0.0268;1.0414;9.7512;-0.0039;0.004;6.0E-4;-7.0E-4;0.0;-6.0E-4;743.0;149.45;18.77;-64.01;279.82;-6.1;0.18;8.0;993.99;62.416;44.567577;-123.2747;124.4;NaN;;3.28;6.068;254.9;12 / 21;47519;2018-03-07 17:32:03:976
-0.0311;1.0528;9.8824;-0.0292;1.0422;9.7511;-0.0063;-0.0016;-0.0014;3.0E-4;0.0;0.0;742.0;149.71;18.34;-63.58;279.44;-6.1;0.17;8.0;993.98;62.416;44.567577;-123.2747;124.4;NaN;;3.28;6.068;254.9;12 / 21;48020;2018-03-07 17:32:04:477
-0.0311;1.0385;9.8704;-0.0285;1.0409;9.7512;-0.0022;-0.0074;-0.0037;-1.0E-4;-8.0E-4;8.0E-4;741.0;149.11;17.6;-60.82;279.32;-6.1;0.17;8.0;994.0;62.416;44.567577;-123.2747;124.4;NaN;;3.28;6.068;254.9;12 / 21;48520;2018-03-07 17:32:04:977
-0.0335;1.0433;9.8871;-0.0273;1.0411;9.7512;-0.0075;-0.01;0.0019;-7.0E-4;-4.0E-4;8.0E-4;739.0;149.86;17.84;-60.42;279.22;-6.1;0.16;8.0;993.99;62.416;44.567577;-123.2747;124.4;NaN;;3.28;6.068;254.9;12 / 21;49019;2018-03-07 17:32:05:476
-0.0144;1.0528;9.8824;-0.0285;1.0422;9.7511;0.0066;8.0E-4;-0.0044;-7.0E-4;-4.0E-4;0.0011;740.0;149.77;17.86;-59.72;279.22;-6.1;0.17;8.0;994.0;62.416;44.567577;-123.2747;124.4;NaN;;3.28;6.068;254.9;12 / 21;49520;2018-03-07 17:32:05:977
-0.0215;1.0528;9.8776;-0.0274;1.0415;9.7511;0.0063;-2.0E-4;-0.0056;1.0E-4;-2.0E-4;6.0E-4;739.0;148.87;17.32;-60.9;278.95;-6.1;0.16;8.0;993.99;62.416;44.567577;-123.2747;124.22;NaN;;0.0;6.068;;12 / 21;50020;2018-03-07 17:32:06:477
-0.0335;1.0457;9.8871;-0.0285;1.0419;9.7511;-7.0E-4;-0.0013;0.0034;3.0E-4;4.0E-4;-7.0E-4;739.0;149.37;18.12;-60.93;279.32;-6.1;0.17;8.0;993.99;62.416;44.567577;-123.2747;124.22;NaN;;0.0;6.068;;12 / 21;50519;2018-03-07 17:32:06:976
-0.0335;1.0576;9.8871;-0.0298;1.0427;9.751;-1.0E-4;0.002;0.0034;3.0E-4;6.0E-4;-1.0E-4;738.0;149.37;17.52;-60.23;279.28;-6.1;0.18;8.0;994.01;62.416;44.567577;-123.2747;124.22;NaN;;0.0;6.068;;12 / 21;51020;2018-03-07 17:32:07:477
-0.0383;1.0624;9.8776;-0.0285;1.0422;9.7511;0.001;0.005;-0.0064;-1.0E-4;0.0;1.0E-4;737.0;149.11;17.88;-60.27;279.28;-6.1;0.17;8.0;993.99;62.416;44.567577;-123.2747;124.22;NaN;;0.0;6.068;;12 / 21;51520;2018-03-07 17:32:07:977
-0.0407;1.0624;9.8728;-0.0291;1.0423;9.7511;-0.0017;-8.0E-4;-0.0042;-5.0E-4;0.0;3.0E-4;738.0;149.4;17.61;-60.25;279.28;-6.1;0.17;8.0;994.0;62.416;44.567577;-123.2747;124.22;NaN;;0.0;6.068;;12 / 21;52020;2018-03-07 17:32:08:477
-0.0479;1.0552;9.8776;-0.0304;1.0432;9.751;-0.0139;0.0039;0.0097;1.0E-4;0.0;-1.0E-4;736.0;149.25;17.09;-60.62;278.95;-6.1;0.18;8.0;994.0;62.416;44.567577;-123.2747;124.22;NaN;;0.0;6.068;;12 / 21;52519;2018-03-07 17:32:08:976
-0.055;0.9021;9.7603;-0.0332;1.0413;9.7512;-0.035;0.0117;0.0485;5.0E-4;-2.0E-4;-1.0E-4;737.0;149.31;17.6;-60.29;279.28;-6.09;0.15;8.0;993.99;62.416;44.567577;-123.2747;124.22;NaN;;0.0;6.068;;12 / 21;53019;2018-03-07 17:32:09:476
-0.0168;1.0337;9.8919;-0.0361;1.0438;9.7509;-0.0176;2.0E-4;0.0081;-5.0E-4;-6.0E-4;9.0E-4;736.0;149.58;17.56;-58.58;279.18;-6.11;0.18;8.0;993.98;62.416;44.567577;-123.2747;124.22;NaN;;0.0;6.068;;12 / 21;53520;2018-03-07 17:32:09:977
-0.0574;1.0146;9.8513;-0.0334;1.0468;9.7506;0.0043;-0.0073;-0.0125;9.0E-4;0.0027;3.0E-4;736.0;150.64;15.61;-55.45;278.24;-6.13;0.2;8.0;993.99;62.416;44.567577;-123.2747;124.22;NaN;;0.0;6.068;;12 / 21;54020;2018-03-07 17:32:10:477
-0.3111;1.809;9.7101;-0.0821;1.2658;9.7243;-0.1403;0.5242;-0.0966;-0.0015;0.0094;0.0288;735.0;149.64;15.43;-55.68;278.47;-7.42;0.48;8.0;993.98;62.416;44.567577;-123.2747;124.22;NaN;;0.0;6.068;;12 / 21;54520;2018-03-07 17:32:10:977
-0.5958;2.7829;9.6072;-0.22;1.5423;9.6821;-0.2688;1.0503;-0.2702;0.0119;0.0332;0.1019;735.0;149.16;16.88;-59.35;280.21;-9.05;1.3;8.0;993.98;62.416;44.567577;-123.2747;124.22;NaN;;0.0;6.068;;12 / 21;55019;2018-03-07 17:32:11:476
-0.2417;2.6393;9.6191;-0.3426;2.3295;9.5198;0.1453;0.3031;-0.0757;0.0025;0.0275;0.1553;734.0;148.96;16.43;-60.6;281.59;-12.43;2.28;8.0;993.98;62.416;44.567577;-123.2747;124.22;NaN;;0.0;6.068;;12 / 21;55521;2018-03-07 17:32:11:978
0.3254;2.5938;9.4612;-0.2538;2.408;9.503;0.6528;0.1048;-0.1608;0.0074;0.0049;0.094;733.0;148.41;14.94;-59.51;281.7;-14.11;1.75;8.0;993.97;62.416;44.567577;-123.2747;123.94;NaN;;4.14;6.068;254.2;12 / 21;56020;2018-03-07 17:32:12:477
0.1699;2.5842;9.5545;-0.1773;2.4484;9.4944;0.2651;-0.0772;0.4508;0.0101;-0.0047;-0.0215;734.0;148.4;14.6;-59.85;281.63;-14.46;1.12;8.0;993.97;62.416;44.567577;-123.2747;123.94;NaN;;4.14;6.068;254.2;12 / 21;56520;2018-03-07 17:32:12:977
0.1507;2.4335;9.6574;-0.1142;2.4718;9.4893;0.3996;-0.0731;-0.122;-0.0027;-0.0098;-0.03;735.0;148.6;14.48;-59.6;281.17;-14.65;0.81;8.0;993.97;62.416;44.567577;-123.2747;124.06;NaN;;9.43;6.068;244.3;12 / 21;57020;2018-03-07 17:32:13:477
-0.0096;2.1416;9.8465;-0.1006;2.4159;9.5039;-0.0217;0.0409;-0.0408;-0.0182;-0.035;-0.0384;733.0;148.24;15.03;-59.98;281.52;-14.5;0.7;8.0;993.98;62.416;44.567577;-123.2747;124.06;NaN;;9.43;6.068;244.3;12 / 21;57519;2018-03-07 17:32:13:976
-0.5073;1.6845;10.7342;-0.0582;2.3394;9.5233;0.1378;-0.1244;-0.3635;-0.0162;0.0135;-0.0429;734.0;148.51;16.15;-59.86;281.44;-13.8;0.35;8.0;994.02;62.416;44.567577;-123.2747;123.8;NaN;;13.9;6.068;246.1;12 / 21;58019;2018-03-07 17:32:14:476
0.0311;1.5673;9.7412;-0.0719;2.1299;9.5723;0.1157;-0.4785;0.0722;-0.0013;-0.0034;-0.0032;731.0;148.23;16.27;-60.29;281.32;-13.12;0.52;8.0;994.03;62.416;44.567577;-123.2747;123.8;NaN;;13.9;6.068;246.1;12 / 21;58519;2018-03-07 17:32:14:976
-0.1795;1.5051;9.7771;-0.0704;1.9824;9.6039;-0.0923;-0.4585;-0.0111;0.0082;0.0033;0.0019;730.0;148.19;16.13;-59.57;280.76;-11.7;0.4;8.0;994.07;62.416;44.567577;-123.2747;123.38;NaN;;17.6;6.068;250.0;12 / 21;59019;2018-03-07 17:32:15:476
-0.3446;1.2634;10.1695;-0.1044;1.7837;9.6425;-0.2355;-0.3859;0.0;-0.0099;0.0139;0.0205;728.0;149.28;16.65;-59.52;280.7;-10.64;0.54;8.0;994.07;62.416;44.567577;-123.2747;123.38;NaN;;17.6;6.068;250.0;12 / 21;59520;2018-03-07 17:32:15:977
-0.2967;1.7515;9.4014;-0.1382;1.6668;9.663;-0.0635;-0.1472;-0.2142;-0.007;0.0029;0.0223;726.0;148.8;16.69;-59.74;280.46;-9.83;0.81;8.0;994.1;62.416;44.567577;-123.2747;123.24;NaN;;19.69;6.068;249.9;12 / 21;60019;2018-03-07 17:32:16:476
-0.3541;1.5649;9.868;-0.1568;1.6705;9.662;-0.0886;-0.0475;-0.0843;0.0068;0.0067;0.0217;725.0;150.62;15.3;-57.01;279.41;-9.78;0.9;8.0;994.1;62.416;44.567577;-123.2747;123.24;NaN;;19.69;6.068;249.9;12 / 21;60519;2018-03-07 17:32:16:976
-0.1125;1.584;9.8369;-0.1328;1.6345;9.6686;0.1496;0.0313;0.0309;-0.0111;0.0047;0.0019;725.0;149.96;14.65;-56.5;279.42;-9.68;0.84;8.0;994.13;62.416;44.567577;-123.2747;122.89;NaN;;21.35;6.068;248.3;12 / 21;61019;2018-03-07 17:32:17:476
-0.1699;1.4309;9.6885;-0.1048;1.6101;9.673;0.0155;-0.1046;-0.1284;0.0103;-0.0112;0.0062;724.0;149.07;16.06;-60.16;279.92;-9.44;0.7;8.0;994.16;62.416;44.567577;-123.2747;122.89;NaN;;21.35;6.068;248.3;12 / 21;61520;2018-03-07 17:32:17:977
-0.1053;1.6319;9.5809;-0.1099;1.6234;9.6707;-0.0797;-0.0626;0.0075;0.0152;-0.0038;0.0182;723.0;148.98;15.96;-60.34;279.92;-9.47;0.68;8.0;994.18;62.416;44.567577;-123.2747;122.84;NaN;;23.58;6.068;247.9;12 / 21;62020;2018-03-07 17:32:18:477
-0.4116;1.6152;9.7173;-0.1385;1.6195;9.671;-0.2542;-0.1413;0.4091;0.0027;0.0102;0.0278;723.0;148.43;15.58;-59.72;280.05;-9.58;0.73;8.0;994.19;62.416;44.567577;-123.2747;122.84;NaN;;23.58;6.068;247.9;12 / 21;62519;2018-03-07 17:32:18:976
-0.682;1.6199;9.9302;-0.2044;1.5992;9.6732;-0.36;-0.0648;-0.0279;-0.006;0.0065;0.0402;722.0;147.93;15.72;-60.16;280.07;-9.42;1.12;8.0;994.22;62.416;44.567577;-123.2747;122.36;NaN;;25.6;6.068;247.3;12 / 21;63019;2018-03-07 17:32:19:476
-0.3541;1.2802;9.7986;-0.2658;1.5579;9.6785;-0.2561;-0.2465;-0.0595;-0.0046;6.0E-4;0.0414;719.0;147.71;15.95;-59.04;280.02;-9.24;1.47;8.0;994.24;62.416;44.567577;-123.2747;122.36;NaN;;25.6;6.068;247.3;12 / 21;63520;2018-03-07 17:32:19:977
-0.67;1.5003;10.5691;-0.2862;1.5289;9.6825;-0.1462;-0.2313;0.0662;-0.0221;0.0059;0.0398;719.0;148.2;14.93;-58.53;279.64;-9.12;1.66;8.0;994.28;62.416;44.567577;-123.2747;121.86;NaN;;27.36;6.068;245.2;12 / 21;64019;2018-03-07 17:32:20:476
-0.3135;1.4237;10.002;-0.3081;1.4778;9.6898;-0.192;-0.1116;0.1448;-5.0E-4;-0.013;0.0437;719.0;146.8;15.01;-58.25;279.52;-8.74;1.79;8.0;994.3;62.416;44.567577;-123.2747;121.86;NaN;;27.36;6.068;245.2;12 / 21;64519;2018-03-07 17:32:20:976
-0.4331;1.3783;9.88;-0.2692;1.4836;9.69;-0.0152;-0.16;-0.1837;-0.0068;0.0133;0.0302;720.0;146.19;15.2;-58.3;279.52;-8.72;1.55;8.0;994.34;62.416;44.567577;-123.2747;121.36;NaN;;28.51;6.068;242.8;12 / 21;65019;2018-03-07 17:32:21:476
-0.3254;1.3376;9.411;-0.284;1.4371;9.6966;-0.2747;-0.1311;-0.405;-0.0011;-0.0098;0.0443;719.0;146.51;15.12;-58.11;279.38;-8.42;1.72;8.0;994.35;62.416;44.567577;-123.2747;121.36;NaN;;28.51;6.068;242.8;12 / 21;65519;2018-03-07 17:32:21:976
-0.9643;1.6487;9.1238;-0.2086;1.4923;9.6902;-0.2911;-0.0027;-0.8492;-1.0E-4;-0.0187;0.0626;719.0;145.82;15.72;-59.24;279.86;-8.61;1.31;8.0;994.4;62.416;44.567577;-123.2747;120.66;NaN;;29.41;6.068;240.7;12 / 21;66019;2018-03-07 17:32:22:476
-0.5073;0.9404;9.4684;-0.26;1.2828;9.7189;-0.2039;-0.3765;-0.5728;-0.0023;0.0328;0.0663;717.0;146.72;15.3;-61.01;279.25;-7.89;1.33;8.0;994.43;62.416;44.567577;-123.2747;120.66;NaN;;29.41;6.068;240.7;12 / 21;66521;2018-03-07 17:32:22:978
-0.3183;0.737;10.6505;-0.3219;1.2145;9.7258;0.2724;-0.6328;0.4759;0.0097;-0.0087;0.0329;715.0;145.92;13.35;-57.72;278.21;-7.19;1.93;8.0;994.47;62.416;44.567577;-123.2747;120.01;NaN;;30.35;6.068;237.9;12 / 21;67020;2018-03-07 17:32:23:477
-0.8519;0.8782;10.2269;-0.3798;1.1845;9.7274;-0.3871;-0.3253;0.3759;-0.0013;0.0255;0.0282;713.0;144.78;13.64;-57.81;278.6;-7.07;1.89;8.0;994.5;62.416;44.567577;-123.2747;120.01;NaN;;30.35;6.068;237.9;12 / 21;67520;2018-03-07 17:32:23:977
-0.4259;0.8279;9.9494;-0.4038;1.1202;9.7341;-0.1122;-0.1508;0.3102;0.0046;0.0047;0.0396;712.0;145.26;11.99;-57.12;277.69;-6.7;2.32;8.0;994.55;62.416;44.567577;-123.2747;119.39;NaN;;29.99;6.068;235.1;12 / 21;68020;2018-03-07 17:32:24:477
-0.5671;1.4046;9.5282;-0.419;1.1626;9.7285;-0.0596;0.1236;-0.1994;-9.0E-4;0.0086;0.041;711.0;144.43;13.35;-58.89;278.27;-6.75;2.4;8.0;994.56;62.416;44.567577;-123.2747;119.39;NaN;;29.99;6.068;235.1;12 / 21;68519;2018-03-07 17:32:24:976
-0.3302;1.5577;9.5354;-0.42;1.2374;9.7192;0.1787;0.2701;-0.2661;-0.0093;0.0043;0.0337;710.0;144.6;13.71;-58.85;278.83;-7.25;2.47;8.0;994.6;62.416;44.567577;-123.2747;119.35;NaN;;29.45;6.068;233.0;12 / 21;69019;2018-03-07 17:32:25:476
-0.5049;1.5003;9.9135;-0.4271;1.2735;9.7142;0.0797;0.2344;-0.0282;-0.0135;0.0041;0.0331;707.0;144.4;12.64;-57.76;278.55;-7.47;2.49;8.0;994.63;62.416;44.567577;-123.2747;119.35;NaN;;29.45;6.068;233.0;12 / 21;69520;2018-03-07 17:32:25:977
-0.0311;1.5864;9.7364;-0.3686;1.3281;9.7093;0.0884;0.2758;-0.0187;-0.0068;-0.0045;0.0172;702.0;143.95;13.52;-57.83;278.98;-7.68;2.25;8.0;994.64;62.416;44.567577;-123.2747;118.81;NaN;;30.56;6.068;231.0;12 / 21;70020;2018-03-07 17:32:26:477
-0.615;1.6223;9.7484;-0.3403;1.3383;9.7089;0.194;0.1667;0.073;0.003;-2.0E-4;0.0172;704.0;144.47;13.34;-58.12;278.58;-7.77;2.03;8.0;994.68;62.416;44.567577;-123.2747;118.81;NaN;;30.56;6.068;231.0;12 / 21;70519;2018-03-07 17:32:26:976
-0.6867;1.5888;9.6024;-0.3897;1.3493;9.7056;-0.1965;0.1507;0.0837;-0.0064;0.0057;0.0439;706.0;143.95;13.35;-58.99;278.74;-7.92;2.24;8.0;994.71;62.416;44.567577;-123.2747;118.23;NaN;;32.26;6.068;229.6;12 / 21;71019;2018-03-07 17:32:27:476
-0.6197;1.1653;9.9709;-0.481;1.3682;9.6988;-0.1282;-0.1542;0.2633;-0.0091;0.0053;0.0457;699.0;143.99;13.32;-59.31;278.94;-8.15;2.72;8.0;994.74;62.416;44.567577;-123.2747;118.23;NaN;;32.26;6.068;229.6;12 / 21;71521;2018-03-07 17:32:27:978
-0.4259;1.4022;10.1767;-0.4677;1.3714;9.699;-0.1518;-0.066;-0.0028;0.0072;0.0057;0.0443;703.0;144.18;12.87;-59.76;278.96;-8.04;2.76;8.0;994.8;62.416;44.567577;-123.2747;117.72;NaN;;34.09;6.068;227.5;12 / 21;72019;2018-03-07 17:32:28:476
-0.6963;1.4668;9.7507;-0.5139;1.3789;9.6956;-0.0925;0.0;-0.2045;-0.0215;0.0228;0.0514;703.0;142.84;11.7;-58.53;278.65;-8.19;2.82;8.0;994.84;62.416;44.567577;-123.2747;117.72;NaN;;34.09;6.068;227.5;12 / 21;72520;2018-03-07 17:32:28:977
-0.6341;1.3041;9.8752;-0.5607;1.3362;9.699;-0.1028;-0.0677;-0.1731;-0.0034;-0.0093;0.0602;700.0;142.95;12.16;-58.69;278.59;-7.83;3.34;8.0;994.89;62.416;44.567577;-123.2747;117.24;NaN;;35.06;6.068;224.9;12 / 21;73019;2018-03-07 17:32:29:476
-0.4642;0.682;10.3609;-0.5554;1.225;9.714;-0.0803;-0.6661;0.2599;-0.0027;-4.0E-4;0.0508;698.0;143.4;12.11;-58.46;278.31;-7.34;3.3;8.0;994.91;62.416;44.567577;-123.2747;117.24;NaN;;35.06;6.068;224.9;12 / 21;73520;2018-03-07 17:32:29:977
0.0479;0.7753;8.8223;-0.5258;1.0247;9.7388;0.066;-0.4646;-0.3186;0.0141;-0.0222;0.049;697.0;142.58;12.38;-59.5;277.72;-5.98;3.2;8.0;994.98;62.416;44.567577;-123.2747;116.58;NaN;;35.86;6.068;221.7;12 / 21;74020;2018-03-07 17:32:30:477
-0.5862;1.2945;9.7986;-0.5288;0.9479;9.7464;0.7806;-0.2984;0.124;0.0351;0.0882;0.0225;686.0;141.76;12.09;-60.13;277.5;-5.5;2.88;8.0;995.01;62.416;44.567577;-123.2747;116.58;NaN;;35.86;6.068;221.7;12 / 21;74520;2018-03-07 17:32:30:977
-0.67;0.8758;12.1196;-0.6404;0.9614;9.7384;-0.0658;-0.2766;0.3209;-0.0017;0.1092;0.0127;694.0;142.08;11.03;-59.2;277.29;-5.63;3.76;8.0;995.05;62.416;44.567577;-123.2747;116.13;NaN;;35.03;6.068;219.2;12 / 21;75019;2018-03-07 17:32:31:476
-0.7011;0.8423;9.7364;-0.7159;0.9997;9.7293;0.0366;0.0501;0.0588;-0.0435;-0.0032;0.0345;692.0;142.49;11.26;-59.8;277.78;-6.37;4.23;8.0;995.08;62.416;44.567577;-123.2747;116.13;NaN;;35.03;6.068;219.2;12 / 21;75520;2018-03-07 17:32:31:977
-0.5838;0.859;9.1717;-0.6921;0.9966;9.7313;-0.0234;0.0452;-0.205;0.0146;-0.0071;0.0404;691.0;142.54;11.47;-60.12;277.43;-5.83;4.07;8.0;995.13;62.416;44.567577;-123.2747;115.44;NaN;;34.38;6.068;217.4;12 / 21;76020;2018-03-07 17:32:32:477
-0.7777;0.7537;10.392;-0.6876;0.9556;9.7357;-0.158;0.0019;0.4747;-0.0308;0.021;0.053;691.0;142.01;10.9;-60.43;277.44;-5.78;3.98;8.0;995.15;62.416;44.567577;-123.2747;115.44;NaN;;34.38;6.068;217.4;12 / 21;76519;2018-03-07 17:32:32:976
-0.658;0.7131;11.0883;-0.6817;0.9892;9.7328;-0.2881;0.0644;-0.2584;0.018;0.02;0.0453;690.0;140.94;11.04;-60.26;277.43;-5.68;3.89;8.0;995.2;62.416;44.567577;-123.2747;114.95;NaN;;34.7;6.068;215.1;12 / 21;77020;2018-03-07 17:32:33:477
-0.8327;0.9547;9.8489;-0.7103;0.9591;9.7338;0.1771;-0.0793;0.5344;0.0119;0.0047;0.0508;687.0;140.14;10.67;-59.5;277.5;-5.61;4.17;8.0;995.22;62.416;44.567577;-123.2747;114.95;NaN;;34.7;6.068;215.1;12 / 21;77520;2018-03-07 17:32:33:977
-0.6221;0.9619;9.7388;-0.736;1.0149;9.7262;-0.039;-0.0786;0.0583;-0.0272;0.0094;0.0581;686.0;140.41;10.5;-60.23;277.36;-6.11;4.35;8.0;995.28;62.416;44.567577;-123.2747;114.17;NaN;;34.67;6.068;212.2;12 / 21;78020;2018-03-07 17:32:34:477
-0.4355;0.8566;8.729;-0.7282;0.9635;9.732;0.2855;-0.0153;-0.7532;0.0087;0.0041;0.0349;684.0;139.98;11.1;-59.79;277.46;-5.48;4.37;8.0;995.32;62.416;44.567577;-123.2747;114.17;NaN;;34.67;6.068;212.2;12 / 21;78519;2018-03-07 17:32:34:976
-0.9452;1.0193;10.0188;-0.7502;0.8752;9.7387;-0.1369;0.0106;0.0569;-0.0113;0.0096;0.0335;682.0;139.62;10.92;-59.38;277.26;-5.16;4.36;8.0;995.37;62.416;44.567577;-123.2747;113.26;NaN;;34.52;6.068;209.2;12 / 21;79019;2018-03-07 17:32:35:476
-0.9763;0.9428;9.5833;-0.7389;0.872;9.7398;0.0313;0.1297;-0.0143;-0.0011;0.0096;0.0439;677.0;139.74;11.46;-58.77;277.22;-5.1;4.31;8.0;995.4;62.416;44.567577;-123.2747;113.26;NaN;;34.52;6.068;209.2;12 / 21;79520;2018-03-07 17:32:35:977
-0.8542;1.1462;9.8848;-0.7977;0.8839;9.7341;-0.0236;-0.1056;-0.0546;-0.0135;-0.0016;0.0549;674.0;139.11;11.44;-59.17;277.4;-5.24;4.71;8.0;995.46;62.416;44.567577;-123.2747;112.63;NaN;;34.6;6.068;207.2;12 / 21;80019;2018-03-07 17:32:36:476
-0.9571;0.95;9.5522;-0.8232;0.87;9.7332;-0.0847;0.0048;-0.0992;-0.0076;0.011;0.0518;641.0;139.64;10.63;-56.31;277.31;-5.13;4.75;8.0;995.5;62.416;44.567577;-123.2747;112.63;NaN;;34.6;6.068;207.2;12 / 21;80519;2018-03-07 17:32:36:976
